X,Y,FID,LONGITUDE,LATITUDE,NAV_UNIT_I,UNLOCODE,NAV_UNIT_N,LOCATION_D,FACILITY_T,STREET_ADD,CITY_OR_TO,STATE_POST,ZIPCODE,COUNTY_NAM,COUNTY_FIP,CONGRESS,CONGRESS_F,WTWY_NAME,PORT_NAME,PSA_NAME,MILE,BANK,LATITUDE1,LONGITUDE1,OPERATORS,OWNERS,PURPOSE,HIGHWAY_NO,RAILWAY_NO,LOCATION,DOCK,COMMODITIE,CONSTRUCTI,MECHANICAL,REMARKS,VERTICAL_D,DEPTH_MIN,DEPTH_MAX,BERTHING_L,BERTHING_T,DECK_HEIGH,DECK_HEI_1,SERVICE_IN,SERVICE_TE
-13522764.9075,5733844.3264,536,-121.477064,45.709038,01MM,XCF,MT ADAMS LBR MILL, ,Dock, ,BINGEN,WA,98605,Klickitat,39,112,04,"Columbia River between Vancouver, WA and The Dalles, OR", , ,171.0, ,45.709038,-121.477064, , , , , ,90171,401, , , , , , , , , , , ,01-JAN-1990, 
-13518818.5203,5731784.4515,541,-121.441613,45.696115,01MS,HDX,DICKEYS COVE STORAGE, ,Dock, ,HOOD RIVER,WA,97031,Klickitat,39,112,04,"Columbia River between Vancouver, WA and The Dalles, OR", , ,173.0, ,45.696115,-121.441613, , , , , ,90173,2,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13502190.06,5730758.1188,549,-121.292237,45.689675,01N3, ,LYLE WASH CITY OF, ,Dock, ,LYLE,WA,98635,Klickitat,39,112,04,"Columbia River between Vancouver, WA and The Dalles, OR", , ,181.0, ,45.689675,-121.292237, , , , , ,90181,1,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material", , , , , , , , , , ,01-JAN-1990, 
-13502190.06,5730758.1188,551,-121.292237,45.689675,01N5, ,ROWENA OREGON FERRY LDG, ,Dock, ,LYLE,WA,98635,Klickitat,39,112,04,"Columbia River between Vancouver, WA and The Dalles, OR", , ,181.0, ,45.689675,-121.292237, , , , , ,90181,102, , , , , , , , , , , ,01-JAN-1990, 
-13072147.839,5886907.3403,591,-117.429102,46.660952,01PN,YCX,LOWER GRANITE LOCK & DAM, ,Lock and/or Dam, ,COLFAX,WA,99111,Whitman,75,112,05,"Snake River, OR, WA and ID", , ,107.4, ,46.660952,-117.429102, ,Current Owner and Operator: U. S. Army Corps of Engineers, , , ,92747,3,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Pulp and Waste Paper | Sand, Gravel, Stone, Ro", , , , , , , , , , ,01-JAN-1990, 
-13072884.1061,5887093.709,592,-117.435716,46.662101,01PP, ,LOWER GRANITE BASIN, ,Dock, ,POMEROY,WA,99347,Whitman,75,112,05,"Snake River, OR, WA and ID", , ,107.0, ,46.662101,-117.435716, , , , , ,92747,4, , , , , , , , , , , ,01-JAN-1990, 
-13067259.9114,5884248.6525,594,-117.385193,46.644558,01PR, ,WAWAWAI MIDSTREAM, ,Open Water, ,POMEROY,WA,99347,Whitman,75,112,05,"Snake River, OR, WA and ID", , ,110.0, ,46.644558,-117.385193, , , , , ,92750,1, , , , , , , , , , , ,01-JAN-1990, 
-13032694.6529,5848536.5049,603,-117.074688,46.423868,01Q1,WMA,JCT CLEARWATER RIVER, ,Junction, ,UNIONTOWN,WA,99179,Asotin,3,112,05,"Snake River, OR, WA and ID", , ,137.0, ,46.423868,-117.074688, , , , , ,92777,2, , , , , , , , , , , ,01-JAN-1990, 
-13029935.2654,5841080.6576,605,-117.0499,46.37768,01Q9,CKL,ASOTIN WASH, ,Dock, ,CLARKSTON,WA,99403,Asotin,3,112,05,"Snake River, OR, WA and ID", , ,146.0, ,46.37768,-117.0499, , , , , ,92786,2, , , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,608,-122.430666,47.277566,01QF,TIW,HYLEBOS WATERWAY, ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91189,1,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases", , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,610,-122.430666,47.277566,01QN,TIW,PACIFIC WEST CONSTRUCTION CO BARGE DOCK, ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91189,892, , , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,611,-122.430666,47.277566,01QP,TIW,MURRAY PACIFIC CORP. LOG DUMP., ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91189,905, , , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,612,-122.430666,47.277566,01QQ,TIW,SHELL FUELING WHARF, ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91182,270, , , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,613,-122.430666,47.277566,01QR,TIW,MOBIL OIL CO, ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91182,271,"Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases", , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,616,-122.430666,47.277566,01QV,TIW,OPEN WATER, ,Open Water, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91183,1,"Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Building Cement & Concrete; Lime; Glass | All Manufactured Equipment, Machinery and Products", , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,617,-122.430666,47.277566,01QW,TIW,FOSS BUOY #1 OFF MIDDLE W/W TO NW (LOGS), ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91183,2,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,618,-122.430666,47.277566,01R0,TIW,ST. PAUL WATERWAY, ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91184,1, , , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,623,-122.430666,47.277566,01R7,TIW,MILWAUKEE OCEAN DOCK NO 1 PIER 20, ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91186,649, , , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,629,-122.430666,47.277566,01RF,TIW,MILWAUKEE BOOM CO (RAIL LOG DUMP & STGE), ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91187,710, , , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,630,-122.430666,47.277566,01RG,TIW,SHIP SIDE FUELING, ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91181,2,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | All Manufactured Equipment, Machinery and Products", , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,631,-122.430666,47.277566,01RH,TIW,COMMENCEMENT BAY - ANCHORAGE, ,Anchorage, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91181,3,"Crude Petroleum | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Pulp and Waste Paper | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore", , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,632,-122.430666,47.277566,01RJ,TIW,DAY ISLAND, ,Dock, ,TACOMA,WA,98422,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91181,4,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13636925.6057,5991071.7509,633,-122.502587,47.299341,01RK,TIW,TACOMA PORT LOG STORAGE, ,Dock, ,TACOMA,WA,98407,Pierce,53,112,06,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.299341,-122.502587, , , , , ,91181,5,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13628919.3966,5987498.1784,634,-122.430666,47.277566,01RL,TIW,POINT RUSTON, ,Dock,5229 N. 49th Street,TACOMA,WA,98407,Pierce,53,112,09,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.277566,-122.430666, , , , , ,91181,20, , , , , , , , , , , ,01-JAN-2011, 
-13544966.0215,5733908.4112,637,-121.6765,45.70944,01RP,CZK,COOKS WASHINGTON, ,Dock, ,STEVENSON,WA,98648,Skamania,59,112,04,"Columbia River between Vancouver, WA and The Dalles, OR", , ,161.0, ,45.70944,-121.6765, , , , , ,90161,401,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13542381.6282,5733386.4998,638,-121.653284,45.706166,01RR,XCF,CZ LOG STORAGE, ,Dock, ,BINGEN,WA,98605,Skamania,59,112,04,"Columbia River between Vancouver, WA and The Dalles, OR", , ,162.0, ,45.706166,-121.653284, , , , , ,90162,3,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13533299.7389,5735831.1708,641,-121.5717,45.7215,01RW, ,HOOD BOOM, ,Dock, ,UNDERWOOD,WA,98651,Skamania,59,112,04,"Columbia River between Vancouver, WA and The Dalles, OR", , ,166.0, ,45.7215,-121.5717, , , , , ,90166,2, , , , , , , , , , , ,01-JAN-1990, 
-13485122.5557,5718916.3496,666,-121.138917,45.615317,01SU,DLS,THE DALLES LOCK & DAM, ,Lock and/or Dam, ,DALLESPORT,WA,98617,Klickitat,39,112,04,"Columbia River between Vancouver, WA and The Dalles, OR", , ,191.7, ,45.615317,-121.138917, ,Current Owner and Operator: U. S. Army Corps of Engineers, , , ,90191,506,"Petroleum and Petroleum Products | Crude Petroleum | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Petroleum Products NEC | Chemicals and Related Product", , , , , , , , , , ,01-JAN-1990, 
-13474823.6104,5726218.333,671,-121.0464,45.66118,01T0, ,AVERY LIGHT MIDSTREAM, ,Dock, ,LYLE,WA,98635,Klickitat,39,112,04,"Columbia River above The Dalles Dam, WA and OR to Mcnary Lock and Dam, OR and WA", , ,197.0, ,45.66118,-121.0464, , , , , ,90197,901,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material", , , , , , , , , , ,01-JAN-1990, 
-13472430.2413,5726172.1424,672,-121.0249,45.66089,01T1, ,PACIFIC NORTHWEST AGGREGATES, ,Dock, ,LYLE,WA,98635,Klickitat,39,112,04,"Columbia River above The Dalles Dam, WA and OR to Mcnary Lock and Dam, OR and WA", , ,198.0, ,45.66089,-121.0249, , , , , ,90198,106,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material", , , , , , , , , , ,01-JAN-1990, 
-13472430.2413,5726172.1424,673,-121.0249,45.66089,01T2, ,AVERY PARK, ,Dock, ,LYLE,WA,98635,Klickitat,39,112,04,"Columbia River above The Dalles Dam, WA and OR to Mcnary Lock and Dam, OR and WA", , ,198.0, ,45.66089,-121.0249, , , , , ,90198,107,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material", , , , , , , , , , ,01-JAN-1990, 
-13546825.057,5732864.3002,694,-121.6932,45.70289,01TZ,CZK,COOK COVE WASH, ,Dock, ,STEVENSON,WA,98648,Skamania,59,112,04,"Columbia River between Vancouver, WA and The Dalles, OR", , ,160.0, ,45.70289,-121.6932, , , , , ,90160,401,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13696441.2356,5975835.0187,702,-123.037225,47.206436,01UM,SHN,SHELTON GRID NO. 1, ,Dock, ,SHELTON,WA,98584,Mason,45,112,06,"Hammersley Inlet, WA", , ,169.0, ,47.206436,-123.037225, , , , , ,91174,847,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13682098.9437,5952512.2207,706,-122.908386,47.063911,01UR,OLM,OPEN WATER, ,Open Water, ,OLYMPIA,WA,98502,Thurston,67,112,03,"Olympia Harbor, WA","Port of Olympia, WA", ,8.0, ,47.063911,-122.908386, , , , , ,91178,1, , , , , , , , , , , ,01-JAN-1990, 
-13682098.9437,5952512.2207,709,-122.908386,47.063911,01UU,OLM,OLYMPIA HARBOR, ,Dock, ,OLYMPIA,WA,98502,Thurston,67,112,03,"Olympia Harbor, WA","Port of Olympia, WA", ,8.0, ,47.063911,-122.908386, , , , , ,91178,10,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13638205.0006,5992226.1117,710,-122.51408,47.306373,01UZ,TIW,FERRY DOCK PT DEFIANCE, ,Dock, ,TACOMA,WA,98407,Pierce,53,112,06,"Tacoma Harbor, WA","Tacoma, WA", ,3.0, ,47.306373,-122.51408, , , , , ,91181,1,"Gasoline, Jet Fuel, Kerosene | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material", , , , , , , , , , ,01-JAN-1990, 
-13625205.1105,5713033.4797,738,-122.3973,45.57834,01W3,CMS,CAMAS WASHOUGAL PORT DOCK, ,Dock, ,CAMAS,WA,98607,Clark,11,116,03,"Columbia River between Vancouver, WA and The Dalles, OR","Port of Vancouver USA, WA", ,121.0, ,45.57834,-122.3973, , , , , ,90121,801,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13622781.2399,5712637.4715,740,-122.375526,45.57585,01W6,WXG,WASHOUGAL ANCHORAGE, ,Anchorage, ,WASHOUGAL,WA,98671,Clark,11,116,03,"Columbia River between Vancouver, WA and The Dalles, OR","Port of Vancouver USA, WA", ,122.0, ,45.57585,-122.375526, , , , , ,90122,2, , , , , , , , , , , ,01-JAN-1990, 
-13622644.7622,5712662.9173,741,-122.3743,45.57601,01W7,WXG,HAM BROS (WASHOUGAL), ,Dock, ,WASHOUGAL,WA,98671,Clark,11,116,03,"Columbia River between Vancouver, WA and The Dalles, OR","Port of Vancouver USA, WA", ,122.0, ,45.57601,-122.3743, , , , , ,90122,801,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13654493.2685,5719497.7355,753,-122.6604,45.61897,01WQ,VAN,VANCOUVER WASH, ,Dock, ,VANCOUVER,WA,98661,Clark,11,112,03,"Columbia River between Vancouver, WA and The Dalles, OR","Port of Vancouver USA, WA", ,107.0, ,45.61897,-122.6604, , , , , ,90107,3, , , , , , , , , , , ,01-JAN-1990, 
-13676423.2082,6107327.4891,829,-122.8574,48.002841,00FL,LPS,DISCOVERY BAY ANCHORAGE, ,Dock, ,LOPEZ ISLAND,WA,98261,Jefferson,31,116,06,"Puget Sound Area, WA, Other Ports","Jefferson County Port District, WA", ,5.0, ,48.002841,-122.8574, , , , , ,91352,4,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13663363.9848,6116408.8014,837,-122.740087,48.057396,00FU, ,GOVT DOCK (WALLAN POINT), ,Dock, ,PORT HADLOCK,WA,98339,Jefferson,31,112,06,"Puget Sound Area, WA, Other Ports","Jefferson County Port District, WA", ,5.0, ,48.057396,-122.740087, , , , , ,91363,2,"Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Building Cement & Concrete; Lime; Glass | Primary Non-Ferrous Metal Products;Fabricated Metal Prods. | All Manufactured Equipment, Machinery and Products | Unknown or Not E", , , , , , , , , , ,01-JAN-1990, 
-13655625.3877,6099965.1246,842,-122.67057,47.95857,00FZ, ,OPEN WATER - BUOYS & DOLPHINS, ,Open Water, , ,WA, ,Jefferson,31,113,06,"Hood Canal, WA","Jefferson County Port District, WA", ,2.0, ,47.95857,-122.67057, , , , , ,91368,2, , , , , , , , , , , ,01-JAN-1990, 
-13656318.7968,6099684.6976,843,-122.676799,47.956883,00G2, ,QUARRY, ,Dock, , ,WA, ,Jefferson,31,113,06,"Hood Canal, WA","Jefferson County Port District, WA", ,2.0, ,47.956883,-122.676799, , , , , ,91368,5,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material", , , , , , , , , , ,01-JAN-1990, 
-13657045.8244,6099708.4679,844,-122.68333,47.957026,00G4, ,MATS MATS BAY PIT, ,Dock, , ,WA, ,Jefferson,31,113,06,"Hood Canal, WA","Jefferson County Port District, WA", ,2.0, ,47.957026,-122.68333, , , , , ,91368,10, , , , , , , , , , , ,01-JAN-1990, 
-13639177.933,6226311.5014,849,-122.52282,48.71305,00GD,BLI,POST POINT BUOY, ,Open Water, ,BELLINGHAM,WA,98225,Whatcom,73,116,02,"Bellingham Bay and Harbor, WA", , ,10.0, ,48.71305,-122.52282, , , , , ,91287,190,"Units (Ferried Autos, Passengers, Railway Cars)", , , , , , , , , , ,01-JAN-1990, 
-13636314.573,6172177.5533,868,-122.497098,48.391155,00H2,XHI,LA CONNER WA, ,Dock,Foot of Washington Street,LA CONNER,WA,98257,Skagit,57,116,02,"Swinomish Channel, WA", , ,43.0, ,48.391155,-122.497098, ,Current Owner and Operator: Town of La Conner, , , ,91279,125,"Units (Ferried Autos, Passengers, Railway Cars)", , , , , , , , , , ,01-JAN-1990, 
-13636651.5371,6171537.3627,870,-122.500125,48.387336,00H4,XHI,SWINOMISH INDUSTRIAL DISTRICT PIER., ,Dock, ,LA CONNER,WA,98257,Skagit,57,116,02,"Swinomish Channel, WA", , ,43.0, ,48.387336,-122.500125, , , , , ,91279,140, , , , , , , , , , , ,01-JAN-1990, 
-13636422.7756,6174270.1163,872,-122.49807,48.403636,00H7,XHI,WEST SIDE LOG STORAGE - TIMBER DRIFT, ,Dock, ,LA CONNER,WA,98257,Skagit,57,116,02,"Swinomish Channel, WA","Port of Anacortes, WA", ,42.0, ,48.403636,-122.49807, , , , , ,91279,860,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13644694.0364,6194078.4026,873,-122.572372,48.52163,00H8,BYW,OPEN WATER, ,Open Water, ,BLAKELY ISLAND,WA,98222,Skagit,57,116,02,"Guemes Channel, WA","Port of Anacortes, WA", ,7.0, ,48.52163,-122.572372, , , , , ,91282,1, , , , , , , , , , , ,01-JAN-1990, 
-13646928.9978,6192237.5551,874,-122.592449,48.510676,00H9,BYW,ANACORTES HARBOR, ,Dock, ,BLAKELY ISLAND,WA,98222,Skagit,57,116,02,"Guemes Channel, WA","Port of Anacortes, WA", ,7.0, ,48.510676,-122.592449, , , , , ,91282,2,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Primary Non-Ferrous Metal Products;Fabricated Metal Prods.", , , , , , , , , , ,01-JAN-1990, 
-13646636.4502,6193720.9237,875,-122.589821,48.519503,00HA,BYW,ANACORTES ANCHORAGE, ,Anchorage, ,BLAKELY ISLAND,WA,98222,Skagit,57,116,02,"Guemes Channel, WA","Port of Anacortes, WA", ,7.0, ,48.519503,-122.589821, , , , , ,91282,3,"Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | All Manufactured Equipment, Machinery and Products", , , , , , , , , , ,01-JAN-1990, 
-13646992.7838,6193506.1411,876,-122.593022,48.518225,00HB,BYW,ANACORTES HARBOR BUOY, ,Dock, ,BLAKELY ISLAND,WA,98222,Skagit,57,116,02,"Guemes Channel, WA","Port of Anacortes, WA", ,7.0, ,48.518225,-122.593022, , , , , ,91282,5,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13647387.6341,6194393.3729,877,-122.596569,48.523504,00HC,BYW,SHIP SIDE FUELING, ,Dock, ,BLAKELY ISLAND,WA,98222,Skagit,57,116,02,"Guemes Channel, WA","Port of Anacortes, WA", ,7.0, ,48.523504,-122.596569, , , , , ,91282,6,"Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases", , , , , , , , , , ,01-JAN-1990, 
-13620577.2253,6178677.7298,879,-122.355727,48.429915,00HK, ,AVON LOG DUMP, ,Dock, ,MOUNT VERNON,WA,98273,Skagit,57,112,02,"Skagit River, WA", , ,15.0, ,48.429915,-122.355727, , , , , ,91273,900,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13636413.536,6173390.6777,881,-122.497987,48.398391,00HM,XHI,OPEN WATER, ,Open Water, ,LA CONNER,WA,98257,Skagit,57,116,02,"Swinomish Channel, WA","Port of Anacortes, WA", ,43.0, ,48.398391,-122.497987, , , , , ,91279,1, , , , , , , , , , , ,01-JAN-1990, 
-13636389.491,6173343.7321,882,-122.497771,48.398111,00HN,XHI,BUOY, ,Dock, ,LA CONNER,WA,98257,Skagit,57,116,02,"Swinomish Channel, WA","Port of Anacortes, WA", ,43.0, ,48.398111,-122.497771, , , , , ,91279,2,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13636408.9719,6175297.0532,914,-122.497946,48.40976,00K0,XHI,DUNLAP LOG BOOM, ,Dock,1720 Reservation Road,LA CONNER,WA,98257,Skagit,57,116,02,"Swinomish Channel, WA","Port of Anacortes, WA", ,42.0, ,48.40976,-122.497946,Current Operator: Dunlap Towing Company, , , , ,91279,40,"Forest Products, Lumber, Logs, Woodchips | Primary Non-Ferrous Metal Products;Fabricated Metal Prods.", , , , , , , , , , ,01-JAN-1990, 
-13638767.498,6177967.4333,915,-122.519133,48.425681,00K1,XHI,ROCK QUARRY, ,Dock, ,LA CONNER,WA,98257,Skagit,57,116,02,"Swinomish Channel, WA","Port of Anacortes, WA", ,42.0, ,48.425681,-122.519133, , , , , ,91279,76,"Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13645598.0619,6192585.5614,916,-122.580493,48.512747,00K3,BYW,OPEN WATER, ,Open Water, ,BLAKELY ISLAND,WA,98222,Skagit,57,116,02,"Guemes Channel, WA","Port of Anacortes, WA", ,2.0, ,48.512747,-122.580493, , , , , ,91284,1,"Gasoline, Jet Fuel, Kerosene", , , , , , , , , , ,01-JAN-1990, 
-13647406.781,6188961.8511,917,-122.596741,48.491178,00K8,OTS,MITCHELL LOG BOOM-BUOY-FOSS, ,Dock, ,ANACORTES,WA,98221,Skagit,57,116,02,"Anacortes Navigation Channel, WA","Port of Anacortes, WA", ,1.0, ,48.491178,-122.596741, , , , , ,91284,380, , , , , , , , , , , ,01-JAN-1990, 
-13639102.2357,6231275.1968,918,-122.52214,48.742463,00KB,BLI,OPEN WATER, ,Open Water, ,BELLINGHAM,WA,98225,Whatcom,73,116,01,"Bellingham Bay and Harbor, WA", , ,10.0, ,48.742463,-122.52214, , , , , ,91287,1,"Units (Ferried Autos, Passengers, Railway Cars)", , , , , , , , , , ,01-JAN-1990, 
-13637427.2113,6231305.2446,919,-122.507093,48.742641,00KD,BLI,BAY AND ANCHORAGE - FOSS, ,Anchorage, ,BELLINGHAM,WA,98225,Whatcom,73,112,02,"Bellingham Bay and Harbor, WA","Bellingham, WA", ,10.0, ,48.742641,-122.507093, , , , , ,91287,10,"Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases", , , , , , , , , , ,01-JAN-1990, 
-13205426.1012,6094991.9382,1107,-118.626361,47.928644,00SJ, ,KELLERS LANDING WASH - FERRY, ,Dock, ,KELLER,WA,99140,Ferry,19,112,05,"Columbia River Between Wenatchee and Kettle Falls, WA", , ,623.0, ,47.928644,-118.626361, , , , , ,94623,18,"Units (Ferried Autos, Passengers, Railway Cars)", , , , , , , , , , ,01-JAN-1990, 
-13205426.1012,6094991.9382,1108,-118.626361,47.928644,00SK, ,KELLERS LANDING WASH - FERRY, ,Dock, ,KELLER,WA,99140,Ferry,19,112,05,"Columbia River Between Wenatchee and Kettle Falls, WA", , ,623.0, ,47.928644,-118.626361, , , , , ,94623,84,"Units (Ferried Autos, Passengers, Railway Cars)", , , , , , , , , , ,01-JAN-1990, 
-13628909.7118,6052402.8934,1183,-122.430579,47.671656,00V2,SEA,"THE BOEING CO., RENTON PLANT PIER.", ,Dock,988 Logan Avenue N,RENTON,WA,98057,King,33,113,09,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,3.0, ,47.671656,-122.430579, , , , , ,91220,163, , , , , , , , , , , ,01-JAN-2015, 
-13606371.1885,6103429.0781,1218,-122.228112,47.979404,00XE,PAE,W. S. BOWERS DOCK, ,Dock, ,EVERETT,WA,98201,Snohomish,61,112,02,"Everett Harbor, WA","Port of Everett, WA", ,1.0, ,47.979404,-122.228112, , , , , ,91249,900,"All Manufactured Equipment, Machinery and Products", , , , , , , , , , ,01-JAN-1990, 
-13621664.2601,6174852.6581,1224,-122.365492,48.40711,00XV, ,CITY DOCK, ,Dock, ,MOUNT VERNON,WA,98273,Skagit,57,112,02,"Skagit River, WA", , ,12.0, ,48.40711,-122.365492, , , , , ,91273,110,"Units (Ferried Autos, Passengers, Railway Cars) | Forest Products, Lumber, Logs, Woodchips", , , , , , , , , , ,01-JAN-1990, 
-13605948.5084,6108152.5751,1225,-122.224315,48.0078,00XY,PAE,UNION SLOUGH LOG STORAGE, ,Dock, ,EVERETT,WA,98201,Snohomish,61,112,02,"Snohomish River, WA","Port of Everett, WA", ,1.0, ,48.0078,-122.224315, , , , , ,91248,900, , , , , , , , , , , ,01-JAN-1990, 
-13605948.5084,6108152.5751,1226,-122.224315,48.0078,00XZ,PAE,WELCO LUMBER CO  WOOD CHIP DOCK, ,Dock, ,EVERETT,WA,98201,Snohomish,61,112,02,"Snohomish River, WA","Port of Everett, WA", ,1.0, ,48.0078,-122.224315, , , , , ,91248,960, , , , , , , , , , , ,01-JAN-1990, 
